match_id,player_index,champion,subteamId,kills,deaths,assists,kda,goldEarned,champLevel,totalDamageDealtToChampions,totalDamageTaken,totalHeal,damageSelfMitigated,teamDamagePercentage,damageTakenOnTeamPercentage,abilityUses,skillshotsHit,skillshotsDodged,augments,gameDuration,augment_name,rarity
EUW1_7542599153,13,Amumu,4,2,7,7,1.29,9506,15,28940,31783,4823,28514,0.1468548259518056,0.1336661286730157,135,19,67,219,1345,Doomsayer,2.0
EUW1_7542599153,13,Amumu,4,2,7,7,1.29,9506,15,28940,31783,4823,28514,0.1468548259518056,0.1336661286730157,135,19,67,1,1345,Accelerating Sorcery,2.0
EUW1_7542599153,13,Amumu,4,2,7,7,1.29,9506,15,28940,31783,4823,28514,0.1468548259518056,0.1336661286730157,135,19,67,2,1345,Apex Inventor,1.0
EUW1_7542599153,14,Vladimir,4,6,8,3,1.12,9500,15,25532,33314,24586,22187,0.1295625843007831,0.1401055588161397,205,0,34,205,1345,ADAPt,0.0
EUW1_7542599153,14,Vladimir,4,6,8,3,1.12,9500,15,25532,33314,24586,22187,0.1295625843007831,0.1401055588161397,205,0,34,219,1345,Doomsayer,2.0
EUW1_7542599153,14,Vladimir,4,6,8,3,1.12,9500,15,25532,33314,24586,22187,0.1295625843007831,0.1401055588161397,205,0,34,224,1345,Prismatic Egg,2.0
EUW1_7542599153,14,Vladimir,4,6,8,3,1.12,9500,15,25532,33314,24586,22187,0.1295625843007831,0.1401055588161397,205,0,34,180,1345,Big Brain,1.0
EUW1_7542599153,15,Aphelios,3,7,6,10,2.83,14900,18,49459,26961,5746,25385,0.1219648789086015,0.0709510176170853,123,59,92,87,1345,Typhoon,0.0
EUW1_7542599153,15,Aphelios,3,7,6,10,2.83,14900,18,49459,26961,5746,25385,0.1219648789086015,0.0709510176170853,123,59,92,219,1345,Doomsayer,2.0
EUW1_7542599153,15,Aphelios,3,7,6,10,2.83,14900,18,49459,26961,5746,25385,0.1219648789086015,0.0709510176170853,123,59,92,193,1345,Center of the Universe,2.0
EUW1_7542599153,15,Aphelios,3,7,6,10,2.83,14900,18,49459,26961,5746,25385,0.1219648789086015,0.0709510176170853,123,59,92,74,1345,Shrink Ray,1.0
EUW1_7542599153,15,Aphelios,3,7,6,10,2.83,14900,18,49459,26961,5746,25385,0.1219648789086015,0.0709510176170853,123,59,92,71,1345,Scopier Weapons,1.0
EUW1_7542599153,16,Kassadin,3,11,6,6,2.83,17150,18,50683,33106,9702,61699,0.1249827088591967,0.0871196680830279,338,0,46,226,1345,Stats!,0.0
EUW1_7542599153,16,Kassadin,3,11,6,6,2.83,17150,18,50683,33106,9702,61699,0.1249827088591967,0.0871196680830279,338,0,46,219,1345,Doomsayer,2.0
EUW1_7542599153,16,Kassadin,3,11,6,6,2.83,17150,18,50683,33106,9702,61699,0.1249827088591967,0.0871196680830279,338,0,46,48,1345,Jeweled Gauntlet,2.0
EUW1_7542599153,16,Kassadin,3,11,6,6,2.83,17150,18,50683,33106,9702,61699,0.1249827088591967,0.0871196680830279,338,0,46,217,1345,Deathtouch,1.0
EUW1_7542599153,16,Kassadin,3,11,6,6,2.83,17150,18,50683,33106,9702,61699,0.1249827088591967,0.0871196680830279,338,0,46,77,1345,Soul Siphon,1.0
EUW1_7542571510,1,Mel,5,8,6,3,1.83,11360,16,29064,21507,1075,28447,0.0522494532230422,0.0413956705357894,165,62,181,65,1765,Phenomenal Evil,1.0
EUW1_7542571510,1,Mel,5,8,6,3,1.83,11360,16,29064,21507,1075,28447,0.0522494532230422,0.0413956705357894,165,62,181,48,1765,Jeweled Gauntlet,2.0
EUW1_7542571510,1,Mel,5,8,6,3,1.83,11360,16,29064,21507,1075,28447,0.0522494532230422,0.0413956705357894,165,62,181,97,1765,Witchful Thinking,0.0
EUW1_7542571510,2,Sion,1,5,6,5,1.67,8025,13,17639,42495,8327,62927,0.0960720429105099,0.1808499457288743,110,5,25,84,1765,Thread the Needle,1.0
EUW1_7542571510,2,Sion,1,5,6,5,1.67,8025,13,17639,42495,8327,62927,0.0960720429105099,0.1808499457288743,110,5,25,18,1765,Courage of the Colossus,2.0
EUW1_7542571510,3,XinZhao,1,5,7,1,0.86,7815,13,21416,29998,11937,22732,0.1166425850001847,0.1276668068199904,67,0,24,23,1765,Demon's Dance,1.0
EUW1_7542571510,3,XinZhao,1,5,7,1,0.86,7815,13,21416,29998,11937,22732,0.1166425850001847,0.1276668068199904,67,0,24,225,1765,Dual Wield,2.0
EUW1_7542571510,4,Vladimir,5,4,6,8,2.0,11135,16,35625,49012,67900,24824,0.0640436929170751,0.0943346296838905,400,0,47,67,1765,Rabble Rousing,1.0
EUW1_7542571510,4,Vladimir,5,4,6,8,2.0,11135,16,35625,49012,67900,24824,0.0640436929170751,0.0943346296838905,400,0,47,1,1765,Accelerating Sorcery,2.0
EUW1_7542571510,5,Belveth,8,0,7,0,0.0,5760,12,8022,12702,1253,13637,0.0436963430638796,0.0540598546166626,135,0,3,74,1765,Shrink Ray,1.0
EUW1_7542571510,5,Belveth,8,0,7,0,0.0,5760,12,8022,12702,1253,13637,0.0436963430638796,0.0540598546166626,135,0,3,54,1765,Master of Duality,2.0
EUW1_7542571510,6,Ornn,6,11,6,15,4.33,28740,18,97895,95370,31625,373551,0.1759838374081664,0.1835610465208074,463,42,137,150,1765,Bread And Jam,1.0
EUW1_7542571510,6,Ornn,6,11,6,15,4.33,28740,18,97895,95370,31625,373551,0.1759838374081664,0.1835610465208074,463,42,137,45,1765,Infernal Conduit,2.0
EUW1_7542571510,6,Ornn,6,11,6,15,4.33,28740,18,97895,95370,31625,373551,0.1759838374081664,0.1835610465208074,463,42,137,22,1765,Deft,0.0
EUW1_7542571510,6,Ornn,6,11,6,15,4.33,28740,18,97895,95370,31625,373551,0.1759838374081664,0.1835610465208074,463,42,137,228,1765,Stats on Stats on Stats!,2.0
EUW1_7542571510,7,Graves,2,7,6,5,2.0,16645,18,40125,34704,14689,59058,0.072132088260152,0.0667965007105984,201,35,119,63,1765,Outlaw's Grit,1.0
EUW1_7542571510,7,Graves,2,7,6,5,2.0,16645,18,40125,34704,14689,59058,0.072132088260152,0.0667965007105984,201,35,119,134,1765,Draw Your Sword,2.0
EUW1_7542571510,7,Graves,2,7,6,5,2.0,16645,18,40125,34704,14689,59058,0.072132088260152,0.0667965007105984,201,35,119,10,1765,Cannon Fodder,0.0
EUW1_7542571510,7,Graves,2,7,6,5,2.0,16645,18,40125,34704,14689,59058,0.072132088260152,0.0667965007105984,201,35,119,115,1765,Scopiest Weapons,2.0
EUW1_7542571510,8,Rumble,2,10,5,6,3.2,16040,18,65086,35432,12559,48708,0.1170046476945512,0.0681979917267618,389,66,158,154,1765,Quest: Urf's Champion,1.0
EUW1_7542571510,8,Rumble,2,10,5,6,3.2,16040,18,65086,35432,12559,48708,0.1170046476945512,0.0681979917267618,389,66,158,45,1765,Infernal Conduit,2.0
EUW1_7542571510,8,Rumble,2,10,5,6,3.2,16040,18,65086,35432,12559,48708,0.1170046476945512,0.0681979917267618,389,66,158,205,1765,ADAPt,0.0
EUW1_7542571510,8,Rumble,2,10,5,6,3.2,16040,18,65086,35432,12559,48708,0.1170046476945512,0.0681979917267618,389,66,158,48,1765,Jeweled Gauntlet,2.0
EUW1_7542571510,9,Ekko,4,5,8,2,0.88,9835,15,29567,34782,9205,40144,0.1610395908022169,0.1480248345389291,205,39,104,2,1765,Apex Inventor,1.0
EUW1_7542571510,9,Ekko,4,5,8,2,0.88,9835,15,29567,34782,9205,40144,0.1610395908022169,0.1480248345389291,205,39,104,219,1765,Doomsayer,2.0
EUW1_7542571510,9,Ekko,4,5,8,2,0.88,9835,15,29567,34782,9205,40144,0.1610395908022169,0.1480248345389291,205,39,104,218,1765,Desecrator,0.0
EUW1_7542571510,10,Shen,4,2,8,5,0.88,9650,15,29858,45947,4599,122377,0.1626251658593946,0.1955421767308602,182,0,79,152,1765,Quest: Steel Your Heart,1.0
EUW1_7542571510,10,Shen,4,2,8,5,0.88,9650,15,29858,45947,4599,122377,0.1626251658593946,0.1955421767308602,182,0,79,243,1765,Transmute: Chaos,2.0
EUW1_7542571510,10,Shen,4,2,8,5,0.88,9650,15,29858,45947,4599,122377,0.1626251658593946,0.1955421767308602,182,0,79,110,1765,Clothesline,0.0
EUW1_7542571510,11,Viktor,6,17,9,9,2.89,28860,18,103855,42922,8158,91876,0.1866996314119713,0.0826135373354464,375,86,68,92,1765,Vulnerability,1.0
EUW1_7542571510,11,Viktor,6,17,9,9,2.89,28860,18,103855,42922,8158,91876,0.1866996314119713,0.0826135373354464,375,86,68,156,1765,Quest: Wooglet's Witchcap,2.0
EUW1_7542571510,11,Viktor,6,17,9,9,2.89,28860,18,103855,42922,8158,91876,0.1866996314119713,0.0826135373354464,375,86,68,44,1765,Ice Cold,0.0
EUW1_7542571510,11,Viktor,6,17,9,9,2.89,28860,18,103855,42922,8158,91876,0.1866996314119713,0.0826135373354464,375,86,68,45,1765,Infernal Conduit,2.0
EUW1_7542571510,12,Elise,7,7,8,2,1.12,11300,16,37585,24628,5624,22094,0.2047062680932459,0.1048124265972266,350,1,61,16,1765,Combo Master,1.0
EUW1_7542571510,12,Elise,7,7,8,2,1.12,11300,16,37585,24628,5624,22094,0.2047062680932459,0.1048124265972266,350,1,61,156,1765,Quest: Wooglet's Witchcap,2.0
EUW1_7542571510,12,Elise,7,7,8,2,1.12,11300,16,37585,24628,5624,22094,0.2047062680932459,0.1048124265972266,350,1,61,322,1765,Augmented Power,0.0
EUW1_7542571510,13,Ezreal,7,3,6,4,1.17,11638,16,26454,27554,8619,13258,0.1440850338330094,0.1172637088958235,586,115,163,38,1765,From Beginning to End,1.0
EUW1_7542571510,13,Ezreal,7,3,6,4,1.17,11638,16,26454,27554,8619,13258,0.1440850338330094,0.1172637088958235,586,115,163,54,1765,Master of Duality,2.0
EUW1_7542571510,13,Ezreal,7,3,6,4,1.17,11638,16,26454,27554,8619,13258,0.1440850338330094,0.1172637088958235,586,115,163,39,1765,Frost Wraith,0.0
EUW1_7542571510,14,Shaco,3,9,7,12,3.0,24550,18,50691,49283,11847,37573,0.0911277584738376,0.0948566278908313,653,0,34,151,1765,Bread And Cheese,1.0
EUW1_7542571510,14,Shaco,3,9,7,12,3.0,24550,18,50691,49283,11847,37573,0.0911277584738376,0.0948566278908313,653,0,34,88,1765,Ultimate Revolution,2.0
EUW1_7542571510,14,Shaco,3,9,7,12,3.0,24550,18,50691,49283,11847,37573,0.0911277584738376,0.0948566278908313,653,0,34,305,1765,Leg Day,0.0
EUW1_7542571510,14,Shaco,3,9,7,12,3.0,24550,18,50691,49283,11847,37573,0.0911277584738376,0.0948566278908313,653,0,34,1,1765,Accelerating Sorcery,2.0
EUW1_7542571510,15,Kled,3,18,10,8,2.6,24600,18,133927,191323,29405,511017,0.2407588906112039,0.3682439955958746,219,29,108,313,1765,Tank Engine,1.0
EUW1_7542571510,15,Kled,3,18,10,8,2.6,24600,18,133927,191323,29405,511017,0.2407588906112039,0.3682439955958746,219,29,108,193,1765,Center of the Universe,2.0
EUW1_7542571510,15,Kled,3,18,10,8,2.6,24600,18,133927,191323,29405,511017,0.2407588906112039,0.3682439955958746,219,29,108,25,1765,Dive Bomber,0.0
EUW1_7542571510,15,Kled,3,18,10,8,2.6,24600,18,133927,191323,29405,511017,0.2407588906112039,0.3682439955958746,219,29,108,125,1765,Raid Boss,2.0
EUW1_7542571510,16,KSante,8,0,6,0,0.0,5960,12,13060,16866,1747,34399,0.0711329704375587,0.071780246071633,127,0,12,211,1765,It's Killing Time,1.0
EUW1_7542571510,16,KSante,8,0,6,0,0.0,5960,12,13060,16866,1747,34399,0.0711329704375587,0.071780246071633,127,0,12,216,1765,Dreadbringer,2.0
EUW1_7542512513,1,Nocturne,7,10,11,6,1.45,16639,16,53624,37036,10093,28127,0.1260739458579884,0.1124589905768657,126,27,39,219,1438,Doomsayer,2.0
EUW1_7542512513,1,Nocturne,7,10,11,6,1.45,16639,16,53624,37036,10093,28127,0.1260739458579884,0.1124589905768657,126,27,39,72,1438,Searing Dawn,1.0
EUW1_7542512513,1,Nocturne,7,10,11,6,1.45,16639,16,53624,37036,10093,28127,0.1260739458579884,0.1124589905768657,126,27,39,52,1438,Lightning Strikes,1.0
EUW1_7542512513,1,Nocturne,7,10,11,6,1.45,16639,16,53624,37036,10093,28127,0.1260739458579884,0.1124589905768657,126,27,39,120,1438,Serve Beyond Death,0.0
EUW1_7542512513,2,Kayn,2,4,11,9,1.18,11751,17,35375,44311,15553,34589,0.0831697630273795,0.1345499134283813,223,0,45,219,1438,Doomsayer,2.0
EUW1_7542512513,2,Kayn,2,4,11,9,1.18,11751,17,35375,44311,15553,34589,0.0831697630273795,0.1345499134283813,223,0,45,72,1438,Searing Dawn,1.0
EUW1_7542512513,2,Kayn,2,4,11,9,1.18,11751,17,35375,44311,15553,34589,0.0831697630273795,0.1345499134283813,223,0,45,215,1438,Dark Blessing,1.0
EUW1_7542512513,2,Kayn,2,4,11,9,1.18,11751,17,35375,44311,15553,34589,0.0831697630273795,0.1345499134283813,223,0,45,84,1438,Thread the Needle,1.0
EUW1_7542512513,2,Kayn,2,4,11,9,1.18,11751,17,35375,44311,15553,34589,0.0831697630273795,0.1345499134283813,223,0,45,320,1438,Calculated Risk,0.0
EUW1_7542512513,3,KogMaw,2,11,7,3,2.0,10752,18,52960,50432,10334,43641,0.1245120189529165,0.1531361726735101,258,16,48,216,1438,Dreadbringer,2.0
EUW1_7542512513,3,KogMaw,2,11,7,3,2.0,10752,18,52960,50432,10334,43641,0.1245120189529165,0.1531361726735101,258,16,48,72,1438,Searing Dawn,1.0
EUW1_7542512513,3,KogMaw,2,11,7,3,2.0,10752,18,52960,50432,10334,43641,0.1245120189529165,0.1531361726735101,258,16,48,217,1438,Deathtouch,1.0
EUW1_7542512513,3,KogMaw,2,11,7,3,2.0,10752,18,52960,50432,10334,43641,0.1245120189529165,0.1531361726735101,258,16,48,112,1438,Ultimate Unstoppable,0.0
EUW1_7542512513,3,KogMaw,2,11,7,3,2.0,10752,18,52960,50432,10334,43641,0.1245120189529165,0.1531361726735101,258,16,48,180,1438,Big Brain,1.0
EUW1_7542512513,4,Orianna,5,5,10,3,0.8,11700,14,40738,24098,2351,23185,0.1620903553158192,0.0664291522362387,233,46,41,156,1438,Quest: Wooglet's Witchcap,2.0
EUW1_7542512513,4,Orianna,5,5,10,3,0.8,11700,14,40738,24098,2351,23185,0.1620903553158192,0.0664291522362387,233,46,41,72,1438,Searing Dawn,1.0
EUW1_7542512513,4,Orianna,5,5,10,3,0.8,11700,14,40738,24098,2351,23185,0.1620903553158192,0.0664291522362387,233,46,41,103,1438,Bread And Butter,1.0
EUW1_7542512513,4,Orianna,5,5,10,3,0.8,11700,14,40738,24098,2351,23185,0.1620903553158192,0.0664291522362387,233,46,41,205,1438,ADAPt,0.0
EUW1_7542512513,5,Poppy,5,3,6,5,1.33,7701,14,26922,25615,1643,62976,0.1071198715520591,0.0706118680907374,113,2,37,11,1438,Can't Touch This,2.0
EUW1_7542512513,5,Poppy,5,3,6,5,1.33,7701,14,26922,25615,1643,62976,0.1071198715520591,0.0706118680907374,113,2,37,72,1438,Searing Dawn,1.0
EUW1_7542512513,5,Poppy,5,3,6,5,1.33,7701,14,26922,25615,1643,62976,0.1071198715520591,0.0706118680907374,113,2,37,63,1438,Outlaw's Grit,1.0
EUW1_7542512513,5,Poppy,5,3,6,5,1.33,7701,14,26922,25615,1643,62976,0.1071198715520591,0.0706118680907374,113,2,37,181,1438,Heavy Hitter,0.0
EUW1_7542512513,6,Sylas,1,14,10,2,1.6,10750,15,47749,42705,13522,39549,0.1899847506498387,0.1177214960205695,268,80,174,156,1438,Quest: Wooglet's Witchcap,2.0
EUW1_7542512513,6,Sylas,1,14,10,2,1.6,10750,15,47749,42705,13522,39549,0.1899847506498387,0.1177214960205695,268,80,174,72,1438,Searing Dawn,1.0
EUW1_7542512513,6,Sylas,1,14,10,2,1.6,10750,15,47749,42705,13522,39549,0.1899847506498387,0.1177214960205695,268,80,174,65,1438,Phenomenal Evil,1.0
EUW1_7542512513,6,Sylas,1,14,10,2,1.6,10750,15,47749,42705,13522,39549,0.1899847506498387,0.1177214960205695,268,80,174,221,1438,Trailblazer,0.0
EUW1_7542512513,7,Taric,1,2,5,14,3.2,11052,15,24756,91672,18710,122302,0.0985028475216753,0.2527015640074084,186,0,46,216,1438,Dreadbringer,2.0
EUW1_7542512513,7,Taric,1,2,5,14,3.2,11052,15,24756,91672,18710,122302,0.0985028475216753,0.2527015640074084,186,0,46,72,1438,Searing Dawn,1.0
EUW1_7542512513,7,Taric,1,2,5,14,3.2,11052,15,24756,91672,18710,122302,0.0985028475216753,0.2527015640074084,186,0,46,152,1438,Quest: Steel Your Heart,1.0
EUW1_7542512513,7,Taric,1,2,5,14,3.2,11052,15,24756,91672,18710,122302,0.0985028475216753,0.2527015640074084,186,0,46,110,1438,Clothesline,0.0
EUW1_7542512513,8,Talon,8,1,9,5,0.67,10300,16,25652,26036,3331,20741,0.102065937984629,0.0717721366806919,225,28,81,48,1438,Jeweled Gauntlet,2.0
EUW1_7542512513,8,Talon,8,1,9,5,0.67,10300,16,25652,26036,3331,20741,0.102065937984629,0.0717721366806919,225,28,81,72,1438,Searing Dawn,1.0
EUW1_7542512513,8,Talon,8,1,9,5,0.67,10300,16,25652,26036,3331,20741,0.102065937984629,0.0717721366806919,225,28,81,47,1438,It's Critical,1.0
EUW1_7542512513,8,Talon,8,1,9,5,0.67,10300,16,25652,26036,3331,20741,0.102065937984629,0.0717721366806919,225,28,81,237,1438,Transmute: Gold,0.0
EUW1_7542512513,9,Alistar,3,8,7,4,1.71,10001,15,32234,60338,7487,80541,0.1282570743689136,0.1663271165236316,122,0,74,174,1438,Laser Eyes,2.0
EUW1_7542512513,9,Alistar,3,8,7,4,1.71,10001,15,32234,60338,7487,80541,0.1282570743689136,0.1663271165236316,122,0,74,72,1438,Searing Dawn,1.0
EUW1_7542512513,9,Alistar,3,8,7,4,1.71,10001,15,32234,60338,7487,80541,0.1282570743689136,0.1663271165236316,122,0,74,180,1438,Big Brain,1.0
EUW1_7542512513,9,Alistar,3,8,7,4,1.71,10001,15,32234,60338,7487,80541,0.1282570743689136,0.1663271165236316,122,0,74,110,1438,Clothesline,0.0
EUW1_7542512513,10,Draven,3,6,11,8,1.27,10967,15,23606,47604,13775,36453,0.093926892347247,0.1312237625625952,254,15,97,134,1438,Draw Your Sword,2.0
EUW1_7542512513,10,Draven,3,6,11,8,1.27,10967,15,23606,47604,13775,36453,0.093926892347247,0.1312237625625952,254,15,97,72,1438,Searing Dawn,1.0
EUW1_7542512513,10,Draven,3,6,11,8,1.27,10967,15,23606,47604,13775,36453,0.093926892347247,0.1312237625625952,254,15,97,154,1438,Quest: Urf's Champion,1.0
EUW1_7542512513,10,Draven,3,6,11,8,1.27,10967,15,23606,47604,13775,36453,0.093926892347247,0.1312237625625952,254,15,97,7,1438,Blunt Force,0.0
EUW1_7542512513,11,Kaisa,6,20,2,6,13.0,16526,26,85844,36942,7171,63182,0.2018232175541794,0.1121758400703501,268,13,30,195,1438,Giant Slayer,2.0
EUW1_7542512513,11,Kaisa,6,20,2,6,13.0,16526,26,85844,36942,7171,63182,0.2018232175541794,0.1121758400703501,268,13,30,72,1438,Searing Dawn,1.0
EUW1_7542512513,11,Kaisa,6,20,2,6,13.0,16526,26,85844,36942,7171,63182,0.2018232175541794,0.1121758400703501,268,13,30,238,1438,Transmute: Prismatic,1.0
EUW1_7542512513,11,Kaisa,6,20,2,6,13.0,16526,26,85844,36942,7171,63182,0.2018232175541794,0.1121758400703501,268,13,30,22,1438,Deft,0.0
EUW1_7542512513,11,Kaisa,6,20,2,6,13.0,16526,26,85844,36942,7171,63182,0.2018232175541794,0.1121758400703501,268,13,30,107,1438,Twice Thrice,1.0
EUW1_7542512513,12,JarvanIV,7,6,6,10,2.67,12502,16,31410,37315,7113,90468,0.0738475367216523,0.1133078964813277,182,7,46,234,1438,Gamba Anvil,2.0
EUW1_7542512513,12,JarvanIV,7,6,6,10,2.67,12502,16,31410,37315,7113,90468,0.0738475367216523,0.1133078964813277,182,7,46,72,1438,Searing Dawn,1.0
EUW1_7542512513,12,JarvanIV,7,6,6,10,2.67,12502,16,31410,37315,7113,90468,0.0738475367216523,0.1133078964813277,182,7,46,149,1438,Impassable,1.0
EUW1_7542512513,12,JarvanIV,7,6,6,10,2.67,12502,16,31410,37315,7113,90468,0.0738475367216523,0.1133078964813277,182,7,46,57,1438,Mountain Soul,0.0
EUW1_7542512513,13,Katarina,4,7,11,10,1.55,17500,18,55855,48138,28556,44632,0.1313186498214338,0.1461722026799438,147,3,72,243,1438,Transmute: Chaos,2.0
EUW1_7542512513,13,Katarina,4,7,11,10,1.55,17500,18,55855,48138,28556,44632,0.1313186498214338,0.1461722026799438,147,3,72,72,1438,Searing Dawn,1.0
EUW1_7542512513,13,Katarina,4,7,11,10,1.55,17500,18,55855,48138,28556,44632,0.1313186498214338,0.1461722026799438,147,3,72,77,1438,Soul Siphon,1.0
EUW1_7542512513,13,Katarina,4,7,11,10,1.55,17500,18,55855,48138,28556,44632,0.1313186498214338,0.1461722026799438,147,3,72,322,1438,Augmented Power,0.0
EUW1_7542512513,13,Katarina,4,7,11,10,1.55,17500,18,55855,48138,28556,44632,0.1313186498214338,0.1461722026799438,147,3,72,67,1438,Rabble Rousing,1.0
EUW1_7542512513,14,Nautilus,4,11,6,6,2.83,19001,18,57890,48329,3898,115091,0.1361024395557936,0.1467504953636388,134,16,51,193,1438,Center of the Universe,2.0
EUW1_7542512513,14,Nautilus,4,11,6,6,2.83,19001,18,57890,48329,3898,115091,0.1361024395557936,0.1467504953636388,134,16,51,72,1438,Searing Dawn,1.0
EUW1_7542512513,14,Nautilus,4,11,6,6,2.83,19001,18,57890,48329,3898,115091,0.1361024395557936,0.1467504953636388,134,16,51,90,1438,Vengeance,1.0
EUW1_7542512513,14,Nautilus,4,11,6,6,2.83,19001,18,57890,48329,3898,115091,0.1361024395557936,0.1467504953636388,134,16,51,172,1438,Mirror Image,0.0
EUW1_7542512513,14,Nautilus,4,11,6,6,2.83,19001,18,57890,48329,3898,115091,0.1361024395557936,0.1467504953636388,134,16,51,211,1438,It's Killing Time,1.0
EUW1_7542512513,15,Aatrox,8,8,6,1,1.5,12300,16,29670,44698,15990,35613,0.1180522702598179,0.1232129038781269,256,7,34,41,1438,Goliath,2.0
EUW1_7542512513,15,Aatrox,8,8,6,1,1.5,12300,16,29670,44698,15990,35613,0.1180522702598179,0.1232129038781269,256,7,34,72,1438,Searing Dawn,1.0
EUW1_7542512513,15,Aatrox,8,8,6,1,1.5,12300,16,29670,44698,15990,35613,0.1180522702598179,0.1232129038781269,256,7,34,82,1438,The Brutalizer,1.0
EUW1_7542512513,15,Aatrox,8,8,6,1,1.5,12300,16,29670,44698,15990,35613,0.1180522702598179,0.1232129038781269,256,7,34,73,1438,Shadow Runner,0.0
EUW1_7542512513,16,Riven,6,7,5,19,5.2,21500,18,52382,26823,28089,93332,0.1231524285086563,0.0814484887259821,440,6,33,234,1438,Gamba Anvil,2.0
EUW1_7542512513,16,Riven,6,7,5,19,5.2,21500,18,52382,26823,28089,93332,0.1231524285086563,0.0814484887259821,440,6,33,72,1438,Searing Dawn,1.0
EUW1_7542512513,16,Riven,6,7,5,19,5.2,21500,18,52382,26823,28089,93332,0.1231524285086563,0.0814484887259821,440,6,33,63,1438,Outlaw's Grit,1.0
EUW1_7542512513,16,Riven,6,7,5,19,5.2,21500,18,52382,26823,28089,93332,0.1231524285086563,0.0814484887259821,440,6,33,206,1438,escAPADe,0.0
EUW1_7542512513,16,Riven,6,7,5,19,5.2,21500,18,52382,26823,28089,93332,0.1231524285086563,0.0814484887259821,440,6,33,68,1438,Recursion,1.0
EUW1_7542470910,1,Lulu,1,0,7,4,0.57,7000,13,5204,17278,1542,12562,0.0337369658937581,0.081368416922974,87,22,63,50,1434,Keystone Conjurer,1.0
EUW1_7542470910,1,Lulu,1,0,7,4,0.57,7000,13,5204,17278,1542,12562,0.0337369658937581,0.081368416922974,87,22,63,76,1434,Sonic Boom,0.0
EUW1_7542470910,2,Aphelios,1,4,6,0,0.67,7200,13,21782,16845,2999,10934,0.1411960248507079,0.0793249078724226,107,20,104,154,1434,Quest: Urf's Champion,1.0
EUW1_7542470910,2,Aphelios,1,4,6,0,0.67,7200,13,21782,16845,2999,10934,0.1411960248507079,0.0793249078724226,107,20,104,22,1434,Deft,0.0
EUW1_7542470910,3,Warwick,2,7,4,8,3.75,17500,18,35466,49797,23069,85862,0.0940150870215138,0.1463685644823482,116,0,63,238,1434,Transmute: Prismatic,1.0
EUW1_7542470910,3,Warwick,2,7,4,8,3.75,17500,18,35466,49797,23069,85862,0.0940150870215138,0.1463685644823482,116,0,63,322,1434,Augmented Power,0.0
EUW1_7542470910,3,Warwick,2,7,4,8,3.75,17500,18,35466,49797,23069,85862,0.0940150870215138,0.1463685644823482,116,0,63,23,1434,Demon's Dance,1.0
EUW1_7542470910,3,Warwick,2,7,4,8,3.75,17500,18,35466,49797,23069,85862,0.0940150870215138,0.1463685644823482,116,0,63,58,1434,Mystic Punch,2.0
EUW1_7542470910,4,Yunara,2,9,6,7,2.67,15500,18,36714,26220,10397,15293,0.0973214948645578,0.0770700935720356,142,8,37,319,1434,Quest: Three Sacred Treasures,1.0
EUW1_7542470910,4,Yunara,2,9,6,7,2.67,15500,18,36714,26220,10397,15293,0.0973214948645578,0.0770700935720356,142,8,37,49,1434,Juice Box,0.0
EUW1_7542470910,4,Yunara,2,9,6,7,2.67,15500,18,36714,26220,10397,15293,0.0973214948645578,0.0770700935720356,142,8,37,223,1434,Summoner Revolution,1.0
EUW1_7542470910,4,Yunara,2,9,6,7,2.67,15500,18,36714,26220,10397,15293,0.0973214948645578,0.0770700935720356,142,8,37,54,1434,Master of Duality,2.0
EUW1_7542470910,5,Swain,7,6,6,5,1.83,11050,16,28315,96071,30341,103163,0.0750579845814627,0.2823807904165158,263,15,101,152,1434,Quest: Steel Your Heart,1.0
EUW1_7542470910,5,Swain,7,6,6,5,1.83,11050,16,28315,96071,30341,103163,0.0750579845814627,0.2823807904165158,263,15,101,125,1434,Raid Boss,2.0
EUW1_7542470910,5,Swain,7,6,6,5,1.83,11050,16,28315,96071,30341,103163,0.0750579845814627,0.2823807904165158,263,15,101,92,1434,Vulnerability,1.0
EUW1_7542470910,6,Lux,6,10,2,14,12.0,23113,18,52813,21570,4712,56682,0.1399992402763934,0.0634023396720345,284,42,139,21,1434,Defensive Maneuvers,1.0
EUW1_7542470910,6,Lux,6,10,2,14,12.0,23113,18,52813,21570,4712,56682,0.1399992402763934,0.0634023396720345,284,42,139,180,1434,Big Brain,1.0
EUW1_7542470910,6,Lux,6,10,2,14,12.0,23113,18,52813,21570,4712,56682,0.1399992402763934,0.0634023396720345,284,42,139,135,1434,Spellwake,2.0
EUW1_7542470910,6,Lux,6,10,2,14,12.0,23113,18,52813,21570,4712,56682,0.1399992402763934,0.0634023396720345,284,42,139,223,1434,Summoner Revolution,1.0
EUW1_7542470910,7,Braum,8,1,6,2,0.5,6450,12,6039,13988,697,14965,0.0391507064786009,0.0658723278121023,58,8,29,227,1434,Stats on Stats!,1.0
EUW1_7542470910,7,Braum,8,1,6,2,0.5,6450,12,6039,13988,697,14965,0.0391507064786009,0.0658723278121023,58,8,29,313,1434,Tank Engine,1.0
EUW1_7542470910,8,Riven,8,2,6,1,0.5,6250,12,10181,19622,5530,18090,0.0659975557771422,0.0924022547433312,172,1,40,74,1434,Shrink Ray,1.0
